brand,img_url,price
tudor,https://cdn2.chrono24.com/images/uhren/images_31/s9/10853931_s210_v1553964520119.jpg,5050
tudor,https://cdn2.chrono24.com/images/uhren/images_71/s3/13030371_s210_v1574760124595.jpg,1057
tudor,https://cdn2.chrono24.com/images/uhren/images_28/s3/9728328_s210.jpg?v=1543822552442,3055
tudor,https://cdn2.chrono24.com/images/uhren/images_74/s9/7614974_s210.jpg?v=1,3098
tudor,https://cdn2.chrono24.com/images/uhren/images_53/s3/14048353_s210_v1580667478496.jpg,2293
tudor,https://cdn2.chrono24.com/images/uhren/images_49/s1/12187149_s210_v1566416263938.jpg,2999
tudor,https://cdn2.chrono24.com/images/uhren/images_77/s1/13441177_s210_v1578413372549.jpg,1420
tudor,https://cdn2.chrono24.com/images/uhren/images_91/s1/12640191_s210_v1570896906967.jpg,3600
tudor,https://cdn2.chrono24.com/images/uhren/images_26/s9/13675926_s210_v1579361713672.jpg,1249
tudor,https://cdn2.chrono24.com/images/uhren/images_21/s6/14231621_s210_v1581576200470.jpg,2963
tudor,https://cdn2.chrono24.com/images/uhren/images_52/s0/12586052_s210_v1570362684774.jpg,3499
tudor,https://cdn2.chrono24.com/images/uhren/images_89/s6/12481689_s210_v1569440723405.jpg,3395
tudor,https://cdn2.chrono24.com/images/uhren/images_14/s8/13028814_s210_v1574556271492.jpg,3000
tudor,https://cdn2.chrono24.com/images/uhren/images_41/s1/14108141_s210_v1580912986560.jpg,1299
tudor,https://cdn2.chrono24.com/images/uhren/images_99/s4/7615499_s210.jpg?v=1,3616
tudor,https://cdn2.chrono24.com/images/uhren/images_88/s0/12433088_s210_v1568890949599.jpg,2600
tudor,https://cdn2.chrono24.com/images/uhren/images_00/s6/14063600_s210_v1580741586452.jpg,1231
tudor,https://cdn2.chrono24.com/images/uhren/images_70/s1/11794170_s210_v1564383308060.jpg,3000
tudor,https://cdn2.chrono24.com/images/uhren/images_99/s7/12798799_s210_v1572533000041.jpg,900
tudor,https://cdn2.chrono24.com/images/uhren/images_24/s6/14231624_s210_v1581576591434.jpg,2479
tudor,https://cdn2.chrono24.com/images/uhren/images_17/s8/14101817_s210_v1580897387472.jpg,5850
tudor,https://cdn2.chrono24.com/images/uhren/images_16/s1/13180116_s210_v1576183207618.jpg,2000
tudor,https://cdn2.chrono24.com/images/uhren/images_51/s3/13224351_s210_v1576324636827.jpg,2295
tudor,https://cdn2.chrono24.com/images/uhren/14238351-24ea4awj149lu1r3buqrtwni-Square210.jpg,6620
tudor,https://cdn2.chrono24.com/images/uhren/images_17/s4/12659417_s210_v1571146003133.jpg,1697
